160900,	0.906228,	8.4524e-07, -0.000111601, 0.000169162, 0.000118161, -0.000116724, 
161000,	0.906312,	8.43488e-07, -0.000111354, 0.000168802, 0.000117899, -0.000116476, 
161100,	0.906397,	8.41738e-07, -0.000111107, 0.000168443, 0.000117638, -0.000116228, 
161200,	0.906481,	8.39993e-07, -0.00011086, 0.000168085, 0.000117377, -0.000115981, 
161300,	0.906565,	8.38251e-07, -0.000110614, 0.000167728, 0.000117116, -0.000115734, 
161400,	0.906648,	8.36512e-07, -0.000110368, 0.000167371, 0.000116856, -0.000115488, 
161500,	0.906732,	8.34776e-07, -0.000110124, 0.000167015, 0.000116597, -0.000115242, 
161600,	0.906815,	8.33045e-07, -0.000109879, 0.00016666, 0.000116339, -0.000114996, 
161700,	0.906899,	8.31316e-07, -0.000109636, 0.000166305, 0.00011608, -0.000114752, 
161800,	0.906982,	8.29591e-07, -0.000109392, 0.000165952, 0.000115823, -0.000114507, 
161900,	0.907065,	8.27869e-07, -0.00010915, 0.000165599, 0.000115566, -0.000114264, 
162000,	0.907147,	8.26151e-07, -0.000108908, 0.000165246, 0.00011531, -0.00011402, 
162100,	0.90723,	8.24436e-07, -0.000108666, 0.000164895, 0.000115054, -0.000113778, 
162200,	0.907312,	8.22725e-07, -0.000108425, 0.000164544, 0.000114799, -0.000113535, 
162300,	0.907394,	8.21017e-07, -0.000108185, 0.000164194, 0.000114545, -0.000113294, 
162400,	0.907476,	8.19312e-07, -0.000107945, 0.000163845, 0.000114291, -0.000113052, 
162500,	0.907558,	8.1761e-07, -0.000107705, 0.000163496, 0.000114037, -0.000112812, 
162600,	0.90764,	8.15912e-07, -0.000107467, 0.000163148, 0.000113785, -0.000112572, 
162700,	0.907721,	8.14218e-07, -0.000107228, 0.000162801, 0.000113532, -0.000112332, 
162800,	0.907803,	8.12527e-07, -0.000106991, 0.000162455, 0.000113281, -0.000112093, 
162900,	0.907884,	8.10839e-07, -0.000106753, 0.000162109, 0.00011303, -0.000111854, 
163000,	0.907965,	8.09154e-07, -0.000106517, 0.000161764, 0.000112779, -0.000111616, 
163100,	0.908046,	8.07473e-07, -0.000106281, 0.00016142, 0.000112529, -0.000111378, 
163200,	0.908126,	8.05795e-07, -0.000106045, 0.000161076, 0.00011228, -0.000111141, 
163300,	0.908207,	8.0412e-07, -0.00010581, 0.000160733, 0.000112031, -0.000110904, 
163400,	0.908287,	8.02449e-07, -0.000105576, 0.000160391, 0.000111783, -0.000110668, 
163500,	0.908367,	8.00781e-07, -0.000105342, 0.00016005, 0.000111535, -0.000110432, 
163600,	0.908447,	7.99116e-07, -0.000105108, 0.000159709, 0.000111288, -0.000110197, 
163700,	0.908527,	7.97455e-07, -0.000104876, 0.000159369, 0.000111042, -0.000109962, 
163800,	0.908607,	7.95797e-07, -0.000104643, 0.00015903, 0.000110796, -0.000109728, 
163900,	0.908686,	7.94142e-07, -0.000104411, 0.000158692, 0.000110551, -0.000109494, 
164000,	0.908766,	7.92491e-07, -0.00010418, 0.000158354, 0.000110306, -0.000109261, 
164100,	0.908845,	7.90842e-07, -0.000103949, 0.000158017, 0.000110062, -0.000109028, 
164200,	0.908924,	7.89197e-07, -0.000103719, 0.00015768, 0.000109818, -0.000108796, 
164300,	0.909003,	7.87556e-07, -0.00010349, 0.000157344, 0.000109575, -0.000108564, 
164400,	0.909081,	7.85917e-07, -0.00010326, 0.000157009, 0.000109332, -0.000108332, 
164500,	0.90916,	7.84282e-07, -0.000103032, 0.000156675, 0.00010909, -0.000108102, 
164600,	0.909238,	7.8265e-07, -0.000102804, 0.000156341, 0.000108849, -0.000107871, 
164700,	0.909316,	7.81022e-07, -0.000102576, 0.000156008, 0.000108608, -0.000107641, 
164800,	0.909394,	7.79396e-07, -0.000102349, 0.000155676, 0.000108367, -0.000107412, 
164900,	0.909472,	7.77774e-07, -0.000102122, 0.000155345, 0.000108127, -0.000107183, 
165000,	0.90955,	7.76155e-07, -0.000101896, 0.000155014, 0.000107888, -0.000106954, 
165100,	0.909627,	7.74539e-07, -0.000101671, 0.000154684, 0.000107649, -0.000106726, 
165200,	0.909705,	7.72927e-07, -0.000101446, 0.000154354, 0.000107411, -0.000106499, 
165300,	0.909782,	7.71317e-07, -0.000101221, 0.000154025, 0.000107173, -0.000106272, 
165400,	0.909859,	7.69711e-07, -0.000100997, 0.000153697, 0.000106936, -0.000106045, 
165500,	0.909936,	7.68108e-07, -0.000100774, 0.00015337, 0.0001067, -0.000105819, 
165600,	0.910013,	7.66509e-07, -0.000100551, 0.000153043, 0.000106464, -0.000105594, 
165700,	0.910089,	7.64912e-07, -0.000100328, 0.000152717, 0.000106228, -0.000105369, 
165800,	0.910166,	7.63319e-07, -0.000100106, 0.000152392, 0.000105993, -0.000105144, 
165900,	0.910242,	7.61728e-07, -9.98848e-05, 0.000152067, 0.000105759, -0.00010492, 
166000,	0.910318,	7.60141e-07, -9.96638e-05, 0.000151743, 0.000105525, -0.000104696, 
166100,	0.910394,	7.58558e-07, -9.94433e-05, 0.00015142, 0.000105291, -0.000104473, 
166200,	0.91047,	7.56977e-07, -9.92234e-05, 0.000151097, 0.000105059, -0.00010425, 
166300,	0.910545,	7.55399e-07, -9.90039e-05, 0.000150775, 0.000104826, -0.000104028, 
166400,	0.910621,	7.53825e-07, -9.87849e-05, 0.000150454, 0.000104595, -0.000103806, 
166500,	0.910696,	7.52254e-07, -9.85665e-05, 0.000150133, 0.000104363, -0.000103584, 
166600,	0.910771,	7.50685e-07, -9.83485e-05, 0.000149813, 0.000104133, -0.000103364, 
166700,	0.910846,	7.4912e-07, -9.8131e-05, 0.000149494, 0.000103902, -0.000103143, 
166800,	0.910921,	7.47559e-07, -9.79141e-05, 0.000149175, 0.000103673, -0.000102923, 
166900,	0.910996,	7.46e-07, -9.76976e-05, 0.000148857, 0.000103443, -0.000102704, 
167000,	0.91107,	7.44444e-07, -9.74816e-05, 0.00014854, 0.000103215, -0.000102484, 
167100,	0.911145,	7.42892e-07, -9.72661e-05, 0.000148223, 0.000102987, -0.000102266, 
167200,	0.911219,	7.41342e-07, -9.70511e-05, 0.000147907, 0.000102759, -0.000102048, 
167300,	0.911293,	7.39796e-07, -9.68365e-05, 0.000147592, 0.000102532, -0.00010183, 
167400,	0.911367,	7.38253e-07, -9.66225e-05, 0.000147277, 0.000102305, -0.000101613, 
167500,	0.911441,	7.36712e-07, -9.6409e-05, 0.000146963, 0.000102079, -0.000101396, 
167600,	0.911514,	7.35175e-07, -9.61959e-05, 0.00014665, 0.000101854, -0.00010118, 
167700,	0.911588,	7.33641e-07, -9.59833e-05, 0.000146337, 0.000101629, -0.000100964, 
167800,	0.911661,	7.3211e-07, -9.57712e-05, 0.000146025, 0.000101404, -0.000100748, 
167900,	0.911734,	7.30583e-07, -9.55596e-05, 0.000145714, 0.00010118, -0.000100533, 
168000,	0.911807,	7.29058e-07, -9.53484e-05, 0.000145403, 0.000100957, -0.000100319, 
168100,	0.91188,	7.27536e-07, -9.51378e-05, 0.000145093, 0.000100734, -0.000100105, 
168200,	0.911953,	7.26017e-07, -9.49276e-05, 0.000144783, 0.000100511, -9.98911e-05, 
168300,	0.912025,	7.24502e-07, -9.47179e-05, 0.000144475, 0.000100289, -9.96779e-05, 
168400,	0.912097,	7.22989e-07, -9.45087e-05, 0.000144167, 0.000100068, -9.94652e-05, 
168500,	0.91217,	7.21479e-07, -9.42999e-05, 0.000143859, 9.98467e-05, -9.92529e-05, 
168600,	0.912242,	7.19973e-07, -9.40916e-05, 0.000143552, 9.96262e-05, -9.9041e-05, 
168700,	0.912314,	7.18469e-07, -9.38838e-05, 0.000143246, 9.94062e-05, -9.88297e-05, 
168800,	0.912385,	7.16969e-07, -9.36765e-05, 0.000142941, 9.91867e-05, -9.86187e-05, 
168900,	0.912457,	7.15471e-07, -9.34696e-05, 0.000142636, 9.89677e-05, -9.84082e-05, 
169000,	0.912528,	7.13976e-07, -9.32632e-05, 0.000142331, 9.87492e-05, -9.81981e-05, 
169100,	0.9126,	7.12485e-07, -9.30572e-05, 0.000142028, 9.85312e-05, -9.79885e-05, 
169200,	0.912671,	7.10996e-07, -9.28518e-05, 0.000141725, 9.83137e-05, -9.77793e-05, 
169300,	0.912742,	7.09511e-07, -9.26468e-05, 0.000141422, 9.80967e-05, -9.75706e-05, 
169400,	0.912813,	7.08028e-07, -9.24422e-05, 0.000141121, 9.78801e-05, -9.73623e-05, 
169500,	0.912884,	7.06549e-07, -9.22382e-05, 0.00014082, 9.76641e-05, -9.71544e-05, 
169600,	0.912954,	7.05072e-07, -9.20345e-05, 0.000140519, 9.74485e-05, -9.6947e-05, 
169700,	0.913025,	7.03598e-07, -9.18314e-05, 0.000140219, 9.72335e-05, -9.674e-05, 
169800,	0.913095,	7.02128e-07, -9.16287e-05, 0.00013992, 9.70189e-05, -9.65334e-05, 
169900,	0.913165,	7.0066e-07, -9.14265e-05, 0.000139621, 9.68048e-05, -9.63273e-05, 
170000,	0.913235,	6.99195e-07, -9.12247e-05, 0.000139323, 9.65912e-05, -9.61216e-05, 
170100,	0.913305,	6.97733e-07, -9.10234e-05, 0.000139026, 9.63781e-05, -9.59163e-05, 
170200,	0.913375,	6.96274e-07, -9.08225e-05, 0.000138729, 9.61654e-05, -9.57115e-05, 
170300,	0.913444,	6.94818e-07, -9.06221e-05, 0.000138433, 9.59533e-05, -9.55071e-05, 
170400,	0.913514,	6.93365e-07, -9.04221e-05, 0.000138138, 9.57416e-05, -9.53031e-05, 
170500,	0.913583,	6.91915e-07, -9.02226e-05, 0.000137843, 9.55304e-05, -9.50996e-05, 
170600,	0.913652,	6.90468e-07, -9.00236e-05, 0.000137549, 9.53197e-05, -9.48965e-05, 
170700,	0.913721,	6.89023e-07, -8.9825e-05, 0.000137255, 9.51094e-05, -9.46938e-05, 
170800,	0.91379,	6.87582e-07, -8.96268e-05, 0.000136962, 9.48997e-05, -9.44915e-05, 
170900,	0.913858,	6.86143e-07, -8.94291e-05, 0.00013667, 9.46904e-05, -9.42897e-05, 
171000,	0.913927,	6.84708e-07, -8.92319e-05, 0.000136378, 9.44815e-05, -9.40883e-05, 
171100,	0.913995,	6.83275e-07, -8.9035e-05, 0.000136087, 9.42732e-05, -9.38873e-05, 
171200,	0.914064,	6.81845e-07, -8.88387e-05, 0.000135796, 9.40653e-05, -9.36867e-05, 
171300,	0.914132,	6.80418e-07, -8.86427e-05, 0.000135507, 9.38579e-05, -9.34866e-05, 
171400,	0.9142,	6.78994e-07, -8.84473e-05, 0.000135217, 9.36509e-05, -9.32868e-05, 
171500,	0.914268,	6.77573e-07, -8.82522e-05, 0.000134929, 9.34445e-05, -9.30875e-05, 
171600,	0.914335,	6.76155e-07, -8.80576e-05, 0.00013464, 9.32385e-05, -9.28886e-05, 
171700,	0.914403,	6.74739e-07, -8.78635e-05, 0.000134353, 9.30329e-05, -9.26902e-05, 
171800,	0.91447,	6.73326e-07, -8.76697e-05, 0.000134066, 9.28278e-05, -9.24921e-05, 
171900,	0.914537,	6.71917e-07, -8.74765e-05, 0.00013378, 9.26232e-05, -9.22945e-05, 
172000,	0.914605,	6.7051e-07, -8.72836e-05, 0.000133494, 9.2419e-05, -9.20973e-05, 
172100,	0.914672,	6.69106e-07, -8.70912e-05, 0.000133209, 9.22154e-05, -9.19005e-05, 
172200,	0.914738,	6.67704e-07, -8.68992e-05, 0.000132924, 9.20121e-05, -9.17041e-05, 
172300,	0.914805,	6.66306e-07, -8.67077e-05, 0.000132641, 9.18093e-05, -9.15081e-05, 
172400,	0.914872,	6.6491e-07, -8.65166e-05, 0.000132357, 9.1607e-05, -9.13126e-05, 
172500,	0.914938,	6.63517e-07, -8.63259e-05, 0.000132075, 9.14051e-05, -9.11174e-05, 
172600,	0.915004,	6.62127e-07, -8.61356e-05, 0.000131792, 9.12037e-05, -9.09227e-05, 
172700,	0.91507,	6.6074e-07, -8.59458e-05, 0.000131511, 9.10028e-05, -9.07284e-05, 
172800,	0.915136,	6.59356e-07, -8.57564e-05, 0.00013123, 9.08023e-05, -9.05344e-05, 
172900,	0.915202,	6.57974e-07, -8.55674e-05, 0.00013095, 9.06022e-05, -9.03409e-05, 
173000,	0.915268,	6.56595e-07, -8.53789e-05, 0.00013067, 9.04026e-05, -9.01478e-05, 
173100,	0.915334,	6.55219e-07, -8.51908e-05, 0.000130391, 9.02035e-05, -8.99551e-05, 
173200,	0.915399,	6.53846e-07, -8.50031e-05, 0.000130112, 9.00048e-05, -8.97628e-05, 
173300,	0.915464,	6.52475e-07, -8.48158e-05, 0.000129834, 8.98065e-05, -8.9571e-05, 
173400,	0.91553,	6.51108e-07, -8.4629e-05, 0.000129557, 8.96087e-05, -8.93795e-05, 
173500,	0.915595,	6.49743e-07, -8.44425e-05, 0.00012928, 8.94114e-05, -8.91884e-05, 
173600,	0.91566,	6.48381e-07, -8.42565e-05, 0.000129004, 8.92144e-05, -8.89977e-05, 
173700,	0.915724,	6.47021e-07, -8.4071e-05, 0.000128728, 8.9018e-05, -8.88074e-05, 
173800,	0.915789,	6.45665e-07, -8.38858e-05, 0.000128453, 8.88219e-05, -8.86176e-05, 
173900,	0.915853,	6.44311e-07, -8.3701e-05, 0.000128179, 8.86264e-05, -8.84281e-05, 
174000,	0.915918,	6.42959e-07, -8.35167e-05, 0.000127905, 8.84312e-05, -8.8239e-05, 
174100,	0.915982,	6.41611e-07, -8.33328e-05, 0.000127631, 8.82365e-05, -8.80504e-05, 
174200,	0.916046,	6.40265e-07, -8.31493e-05, 0.000127359, 8.80422e-05, -8.78621e-05, 
174300,	0.91611,	6.38922e-07, -8.29662e-05, 0.000127087, 8.78484e-05, -8.76742e-05, 
174400,	0.916174,	6.37582e-07, -8.27835e-05, 0.000126815, 8.7655e-05, -8.74867e-05, 
174500,	0.916238,	6.36244e-07, -8.26012e-05, 0.000126544, 8.7462e-05, -8.72996e-05, 
174600,	0.916301,	6.34909e-07, -8.24194e-05, 0.000126273, 8.72695e-05, -8.71129e-05, 
174700,	0.916365,	6.33577e-07, -8.22379e-05, 0.000126004, 8.70774e-05, -8.69266e-05, 
174800,	0.916428,	6.32248e-07, -8.20569e-05, 0.000125734, 8.68858e-05, -8.67407e-05, 
174900,	0.916491,	6.30921e-07, -8.18763e-05, 0.000125465, 8.66945e-05, -8.65552e-05, 
175000,	0.916554,	6.29597e-07, -8.1696e-05, 0.000125197, 8.65037e-05, -8.63701e-05, 
175100,	0.916617,	6.28276e-07, -8.15162e-05, 0.00012493, 8.63134e-05, -8.61854e-05, 
175200,	0.91668,	6.26957e-07, -8.13368e-05, 0.000124663, 8.61234e-05, -8.6001e-05, 
175300,	0.916742,	6.25641e-07, -8.11578e-05, 0.000124396, 8.59339e-05, -8.58171e-05, 
175400,	0.916805,	6.24327e-07, -8.09792e-05, 0.00012413, 8.57448e-05, -8.56335e-05, 
175500,	0.916867,	6.23017e-07, -8.0801e-05, 0.000123865, 8.55561e-05, -8.54503e-05, 
175600,	0.916929,	6.21709e-07, -8.06232e-05, 0.0001236, 8.53679e-05, -8.52675e-05, 
175700,	0.916992,	6.20403e-07, -8.04457e-05, 0.000123336, 8.51801e-05, -8.50851e-05, 
175800,	0.917054,	6.19101e-07, -8.02687e-05, 0.000123072, 8.49927e-05, -8.49031e-05, 
175900,	0.917115,	6.178e-07, -8.00921e-05, 0.000122809, 8.48057e-05, -8.47215e-05, 
176000,	0.917177,	6.16503e-07, -7.99159e-05, 0.000122546, 8.46192e-05, -8.45402e-05, 
176100,	0.917239,	6.15208e-07, -7.97401e-05, 0.000122284, 8.4433e-05, -8.43593e-05, 
176200,	0.9173,	6.13916e-07, -7.95647e-05, 0.000122023, 8.42473e-05, -8.41788e-05, 
176300,	0.917361,	6.12626e-07, -7.93896e-05, 0.000121762, 8.4062e-05, -8.39987e-05, 
176400,	0.917423,	6.11339e-07, -7.9215e-05, 0.000121501, 8.38771e-05, -8.3819e-05, 
176500,	0.917484,	6.10055e-07, -7.90408e-05, 0.000121241, 8.36927e-05, -8.36397e-05, 
176600,	0.917545,	6.08773e-07, -7.88669e-05, 0.000120982, 8.35086e-05, -8.34607e-05, 
176700,	0.917605,	6.07494e-07, -7.86935e-05, 0.000120723, 8.3325e-05, -8.32821e-05, 
176800,	0.917666,	6.06218e-07, -7.85204e-05, 0.000120465, 8.31418e-05, -8.31039e-05, 
176900,	0.917727,	6.04944e-07, -7.83477e-05, 0.000120208, 8.29589e-05, -8.2926e-05, 
177000,	0.917787,	6.03672e-07, -7.81754e-05, 0.00011995, 8.27765e-05, -8.27486e-05, 
177100,	0.917847,	6.02404e-07, -7.80035e-05, 0.000119694, 8.25945e-05, -8.25715e-05, 
177200,	0.917908,	6.01137e-07, -7.7832e-05, 0.000119438, 8.24129e-05, -8.23948e-05, 
177300,	0.917968,	5.99874e-07, -7.76608e-05, 0.000119182, 8.22318e-05, -8.22184e-05, 
177400,	0.918028,	5.98613e-07, -7.74901e-05, 0.000118927, 8.2051e-05, -8.20425e-05, 
177500,	0.918087,	5.97354e-07, -7.73197e-05, 0.000118673, 8.18706e-05, -8.18669e-05, 
177600,	0.918147,	5.96098e-07, -7.71497e-05, 0.000118419, 8.16907e-05, -8.16916e-05, 
177700,	0.918207,	5.94845e-07, -7.69801e-05, 0.000118166, 8.15111e-05, -8.15168e-05, 
177800,	0.918266,	5.93594e-07, -7.68109e-05, 0.000117913, 8.13319e-05, -8.13423e-05, 
177900,	0.918325,	5.92346e-07, -7.66421e-05, 0.000117661, 8.11532e-05, -8.11682e-05, 
178000,	0.918385,	5.911e-07, -7.64736e-05, 0.000117409, 8.09748e-05, -8.09944e-05, 
178100,	0.918444,	5.89857e-07, -7.63055e-05, 0.000117158, 8.07969e-05, -8.0821e-05, 
178200,	0.918502,	5.88617e-07, -7.61378e-05, 0.000116907, 8.06193e-05, -8.0648e-05, 
178300,	0.918561,	5.87378e-07, -7.59705e-05, 0.000116657, 8.04422e-05, -8.04754e-05, 
178400,	0.91862,	5.86143e-07, -7.58035e-05, 0.000116407, 8.02654e-05, -8.03031e-05, 
178500,	0.918679,	5.8491e-07, -7.56369e-05, 0.000116158, 8.0089e-05, -8.01312e-05, 
178600,	0.918737,	5.83679e-07, -7.54707e-05, 0.00011591, 7.99131e-05, -7.99596e-05, 
178700,	0.918795,	5.82451e-07, -7.53049e-05, 0.000115662, 7.97375e-05, -7.97884e-05, 
178800,	0.918853,	5.81226e-07, -7.51394e-05, 0.000115414, 7.95623e-05, -7.96176e-05, 
178900,	0.918911,	5.80003e-07, -7.49743e-05, 0.000115167, 7.93875e-05, -7.94471e-05, 
179000,	0.918969,	5.78782e-07, -7.48096e-05, 0.000114921, 7.92131e-05, -7.9277e-05, 
179100,	0.919027,	5.77564e-07, -7.46452e-05, 0.000114675, 7.90391e-05, -7.91072e-05, 
179200,	0.919085,	5.76348e-07, -7.44812e-05, 0.000114429, 7.88655e-05, -7.89379e-05, 
179300,	0.919143,	5.75135e-07, -7.43176e-05, 0.000114184, 7.86923e-05, -7.87688e-05, 
179400,	0.9192,	5.73925e-07, -7.41543e-05, 0.00011394, 7.85194e-05, -7.86001e-05, 
179500,	0.919257,	5.72716e-07, -7.39915e-05, 0.000113696, 7.8347e-05, -7.84318e-05, 
179600,	0.919314,	5.71511e-07, -7.38289e-05, 0.000113453, 7.81749e-05, -7.82639e-05, 
179700,	0.919372,	5.70308e-07, -7.36668e-05, 0.00011321, 7.80033e-05, -7.80962e-05, 
179800,	0.919429,	5.69107e-07, -7.3505e-05, 0.000112968, 7.7832e-05, -7.7929e-05, 
179900,	0.919485,	5.67908e-07, -7.33435e-05, 0.000112726, 7.7661e-05, -7.77621e-05, 
180000,	0.919542,	5.66713e-07, -7.31825e-05, 0.000112484, 7.74905e-05, -7.75955e-05, 
180100,	0.919599,	5.65519e-07, -7.30217e-05, 0.000112244, 7.73204e-05, -7.74294e-05, 
180200,	0.919655,	5.64328e-07, -7.28614e-05, 0.000112003, 7.71506e-05, -7.72635e-05, 
180300,	0.919712,	5.6314e-07, -7.27014e-05, 0.000111764, 7.69812e-05, -7.7098e-05, 
180400,	0.919768,	5.61954e-07, -7.25418e-05, 0.000111524, 7.68122e-05, -7.69329e-05, 
180500,	0.919824,	5.6077e-07, -7.23825e-05, 0.000111286, 7.66436e-05, -7.67681e-05, 
180600,	0.91988,	5.59589e-07, -7.22236e-05, 0.000111047, 7.64753e-05, -7.66036e-05, 
180700,	0.919936,	5.5841e-07, -7.2065e-05, 0.000110809, 7.63074e-05, -7.64395e-05, 
180800,	0.919992,	5.57233e-07, -7.19068e-05, 0.000110572, 7.61399e-05, -7.62758e-05, 
180900,	0.920047,	5.56059e-07, -7.17489e-05, 0.000110335, 7.59728e-05, -7.61124e-05, 
181000,	0.920103,	5.54887e-07, -7.15914e-05, 0.000110099, 7.58061e-05, -7.59493e-05, 
181100,	0.920158,	5.53718e-07, -7.14343e-05, 0.000109863, 7.56397e-05, -7.57866e-05, 
181200,	0.920214,	5.52551e-07, -7.12775e-05, 0.000109628, 7.54737e-05, -7.56243e-05, 
181300,	0.920269,	5.51387e-07, -7.1121e-05, 0.000109393, 7.5308e-05, -7.54622e-05, 
181400,	0.920324,	5.50225e-07, -7.09649e-05, 0.000109159, 7.51428e-05, -7.53006e-05, 
181500,	0.920379,	5.49065e-07, -7.08092e-05, 0.000108925, 7.49779e-05, -7.51392e-05, 
181600,	0.920434,	5.47908e-07, -7.06538e-05, 0.000108692, 7.48133e-05, -7.49782e-05, 
181700,	0.920488,	5.46753e-07, -7.04987e-05, 0.000108459, 7.46492e-05, -7.48176e-05, 
181800,	0.920543,	5.456e-07, -7.0344e-05, 0.000108227, 7.44854e-05, -7.46573e-05, 
181900,	0.920598,	5.4445e-07, -7.01896e-05, 0.000107995, 7.4322e-05, -7.44973e-05, 
182000,	0.920652,	5.43302e-07, -7.00356e-05, 0.000107764, 7.41589e-05, -7.43377e-05, 
182100,	0.920706,	5.42157e-07, -6.98819e-05, 0.000107533, 7.39962e-05, -7.41784e-05, 
182200,	0.92076,	5.41013e-07, -6.97286e-05, 0.000107303, 7.38339e-05, -7.40194e-05, 
182300,	0.920814,	5.39872e-07, -6.95756e-05, 0.000107073, 7.36719e-05, -7.38608e-05, 
182400,	0.920868,	5.38734e-07, -6.9423e-05, 0.000106844, 7.35103e-05, -7.37025e-05, 
182500,	0.920922,	5.37598e-07, -6.92707e-05, 0.000106615, 7.3349e-05, -7.35445e-05, 
182600,	0.920976,	5.36464e-07, -6.91187e-05, 0.000106386, 7.31881e-05, -7.33869e-05, 
182700,	0.921029,	5.35332e-07, -6.89671e-05, 0.000106158, 7.30276e-05, -7.32296e-05, 
182800,	0.921083,	5.34203e-07, -6.88158e-05, 0.000105931, 7.28674e-05, -7.30727e-05, 
182900,	0.921136,	5.33076e-07, -6.86649e-05, 0.000105704, 7.27076e-05, -7.29161e-05, 
183000,	0.92119,	5.31952e-07, -6.85142e-05, 0.000105478, 7.25482e-05, -7.27598e-05, 
183100,	0.921243,	5.30829e-07, -6.8364e-05, 0.000105252, 7.23891e-05, -7.26038e-05, 
183200,	0.921296,	5.2971e-07, -6.8214e-05, 0.000105026, 7.22303e-05, -7.24482e-05, 
183300,	0.921349,	5.28592e-07, -6.80644e-05, 0.000104801, 7.20719e-05, -7.22929e-05, 
183400,	0.921401,	5.27476e-07, -6.79152e-05, 0.000104577, 7.19139e-05, -7.2138e-05, 
183500,	0.921454,	5.26363e-07, -6.77662e-05, 0.000104352, 7.17562e-05, -7.19833e-05, 
183600,	0.921507,	5.25253e-07, -6.76176e-05, 0.000104129, 7.15989e-05, -7.1829e-05, 
183700,	0.921559,	5.24144e-07, -6.74693e-05, 0.000103906, 7.14419e-05, -7.1675e-05, 
183800,	0.921612,	5.23038e-07, -6.73214e-05, 0.000103683, 7.12853e-05, -7.15214e-05, 
183900,	0.921664,	5.21934e-07, -6.71738e-05, 0.000103461, 7.1129e-05, -7.13681e-05, 
184000,	0.921716,	5.20832e-07, -6.70265e-05, 0.000103239, 7.0973e-05, -7.12151e-05, 
184100,	0.921768,	5.19733e-07, -6.68795e-05, 0.000103018, 7.08175e-05, -7.10624e-05, 
184200,	0.92182,	5.18635e-07, -6.67329e-05, 0.000102797, 7.06622e-05, -7.091e-05, 
184300,	0.921872,	5.17541e-07, -6.65866e-05, 0.000102577, 7.05073e-05, -7.0758e-05, 
184400,	0.921923,	5.16448e-07, -6.64406e-05, 0.000102357, 7.03528e-05, -7.06063e-05, 
184500,	0.921975,	5.15357e-07, -6.6295e-05, 0.000102138, 7.01986e-05, -7.04549e-05, 
184600,	0.922026,	5.14269e-07, -6.61497e-05, 0.000101919, 7.00447e-05, -7.03038e-05, 
184700,	0.922078,	5.13183e-07, -6.60047e-05, 0.0001017, 6.98912e-05, -7.01531e-05, 
184800,	0.922129,	5.12099e-07, -6.586e-05, 0.000101482, 6.9738e-05, -7.00027e-05, 
184900,	0.92218,	5.11018e-07, -6.57156e-05, 0.000101265, 6.95852e-05, -6.98526e-05, 
185000,	0.922231,	5.09939e-07, -6.55716e-05, 0.000101048, 6.94327e-05, -6.97028e-05, 
185100,	0.922282,	5.08862e-07, -6.54279e-05, 0.000100831, 6.92805e-05, -6.95533e-05, 
185200,	0.922333,	5.07787e-07, -6.52845e-05, 0.000100615, 6.91287e-05, -6.94042e-05, 
185300,	0.922384,	5.06714e-07, -6.51414e-05, 0.000100399, 6.89773e-05, -6.92553e-05, 
185400,	0.922434,	5.05644e-07, -6.49987e-05, 0.000100184, 6.88261e-05, -6.91068e-05, 
185500,	0.922485,	5.04576e-07, -6.48563e-05, 9.99694e-05, 6.86753e-05, -6.89586e-05, 
185600,	0.922535,	5.03509e-07, -6.47141e-05, 9.97551e-05, 6.85248e-05, -6.88107e-05, 
185700,	0.922586,	5.02446e-07, -6.45723e-05, 9.95413e-05, 6.83747e-05, -6.86631e-05, 
185800,	0.922636,	5.01384e-07, -6.44309e-05, 9.93279e-05, 6.82249e-05, -6.85159e-05, 
185900,	0.922686,	5.00325e-07, -6.42897e-05, 9.91149e-05, 6.80755e-05, -6.83689e-05, 
186000,	0.922736,	4.99267e-07, -6.41488e-05, 9.89024e-05, 6.79263e-05, -6.82223e-05, 
186100,	0.922786,	4.98212e-07, -6.40083e-05, 9.86904e-05, 6.77775e-05, -6.8076e-05, 
186200,	0.922836,	4.97159e-07, -6.38681e-05, 9.84788e-05, 6.76291e-05, -6.793e-05, 
186300,	0.922885,	4.96108e-07, -6.37282e-05, 9.82676e-05, 6.74809e-05, -6.77842e-05, 
186400,	0.922935,	4.9506e-07, -6.35885e-05, 9.8057e-05, 6.73331e-05, -6.76389e-05, 
186500,	0.922984,	4.94013e-07, -6.34493e-05, 9.78467e-05, 6.71857e-05, -6.74938e-05, 
186600,	0.923034,	4.92969e-07, -6.33103e-05, 9.76369e-05, 6.70385e-05, -6.7349e-05, 
186700,	0.923083,	4.91927e-07, -6.31716e-05, 9.74275e-05, 6.68917e-05, -6.72045e-05, 
186800,	0.923132,	4.90887e-07, -6.30332e-05, 9.72186e-05, 6.67452e-05, -6.70603e-05, 
186900,	0.923181,	4.89849e-07, -6.28952e-05, 9.70102e-05, 6.6599e-05, -6.69165e-05, 
187000,	0.92323,	4.88813e-07, -6.27574e-05, 9.68021e-05, 6.64532e-05, -6.67729e-05, 
187100,	0.923279,	4.8778e-07, -6.262e-05, 9.65945e-05, 6.63077e-05, -6.66297e-05, 
187200,	0.923327,	4.86748e-07, -6.24829e-05, 9.63874e-05, 6.61625e-05, -6.64867e-05, 
187300,	0.923376,	4.85719e-07, -6.2346e-05, 9.61807e-05, 6.60176e-05, -6.63441e-05, 
187400,	0.923425,	4.84692e-07, -6.22095e-05, 9.59744e-05, 6.5873e-05, -6.62018e-05, 
